review,sentiment
this movie is definitely on the list of my top    favorites  the voices for the animals are wonderful  sally field and michael j  fox are both brilliant as the sassy feline and the young inexperienced pooch  but the real standout is don ameche as the old  faithful golden retriever  this movie is a great family movie because it can be appreciated and loved by children as well as adults  humorous and suspenseful  and guaranteed to make every animal lover cry   happy tears  ,1
i m going to spend as much time on this review as the writers did on the script  this is easily the worst sequel ever made they killed navin johnson  not only was mark blankfield s performance god awful  so was everyone elses   the physical comedy was forced  flat and predictable  the script seemed to have been written by mongoloid monkeys using the pen names ziggy steinberg and rocco urbisci  how the producers managed to squeeze out such vile cinematic excrement is beyond me  they even managed to make veteran actor ray walston look like a talent less buffoon  director michael schultz should be ashamed of himself i want the    minutes of my life i spent watching this befouled memory of a brilliant comedy back so i can try and convict everyone involved for this cinematic atrocity ,0
i cannot stop saying how much i loved this movie  this movie is one of the least known and one of the funniest movies i have ever seen  the movie follows the exploits of a rap group  nwh  ni   rs with hats  it goes from the beginning of the group to the end of the group  after it s tragic break up  following the group is documentary maker nina blackburn  the movie is on a shoestring budget  but it does not seem to matter  this is a very well made  well produced film and the performances by all of these actors and actresses are excellent  the main strength of this movie is the writing  there are so many brilliant lines and takeoffs on rap in this movie  it is unreal  spoilerthere are takeoffs on actual rappers  like mc slammer  vanilla sherbert  ice cold  tone def  tastey taste  and songs  booty juice  grab your dick  etc   rusty condieff has made an excellent film  in the movie he plays rapper ice cold  the movie does not quit  it is funny from the beginning to the end  the movie works so well because it becomes outlandish on occasion  but it strikes that line where it is funny without going too far out there  listening to the three leads try to talk some kind of philosophy was one of the best parts of the movie  like tone def telling a record producer   when you take the bus  you get there   and the producer responding   that s deep  the group portraying n w h  has some sort of natural chemistry to them  they work so well together  and they manage to pull this movie of to where there is not a week moment in the film  what really makes this movie so good is how true to some of the rap groups of the time this movie is  many rap groups had problems with violence  with censors  and like nwa  the group only became popular when the establishment began to make a big deal out of the controversial lyrics i like this movie because it is offensive  there is something here to offend everyone in a good natured way  the movie has a takeoff on a good number of people too outside of rap  the funniest being of spike lee  where they came up with this dialogue i cannot imagine  the movie has line after line that will have you rolling on the floor  as i said before the writing is just excellent i am not surprised that this movie met such limited release  it is an intelligent  controversial  and even thought provoking film  this is too much for mainstream  despite the fact it is hilarious  and nearly flawless in it s production  there are no major stars  but a lot of familiar faces  including marc lawrence  who plays tone def  watch this movie  at the very least you will definitely have an opinion of it ,1
if you really want to know how most of the actors and directors in the hollywood scene  made it  to where they are  the vast majority will tell you  assuming they will tell  that a strange coincidence took place  they happened to meet the right people at the right time and get into the right project which led to other connections and other projects  quinten tarrantino took an acting class whose instructor knew harvey keitel  kevin spacey lifted a back stage pass from a sleeping old woman at the lecture of a famous playwright who helped him land an important role  and robin williams credits his career to gary marshall s son who  after having seen  star wars   suggested to his father that an alien should visit the cunninghams of  happy days   these coincidences  many times viewed as pure luck  shapes many of the careers in hollywood today  or is it pure luck  is possible something else is going on   grand canyon  written and directed by lawrence kasdan  proposes an altogether different explanation for the inexplicable  aka the strange miraculous coincidence  the movie concerns several different characters whose lives intersect because of positive and yet inexplicable happenstance kevin kline  a middle aged father  experiences a break down in one of the more dangerous areas of la  after he phones a tow truck  a young gang accosts him  they threaten violence if he doesn t leave his car  just before the confrontation can escalate  danny glover appears as the tow truck driver and dampens the intentions of the gang  although glover denies it later  he probably saved kline s life  a producer  steve martin  of cheap violent films gets shot in the leg and after wards has a spiritual experience  he then announces retirement from producing blood and gore entertainment  and kline s wife  clair  mary mcdonnell   while on a morning jog  finds a baby hidden in some foliage  she claims the baby cried for her and that her  rescue  of the infant was preordained the movie explores further the results of these strange connections that lead to further relationships  end to relationships  and new beginnings  and all the while  a strange homeless man appears throughout the movie as if somehow he is also connected to everything that is going on it is very rare in hollywood  or for film in general  to explore such a purely esoteric subject  there are a few moments that seem somewhat unbelievable  but maybe that s the point  what makes the film work is the superb acting by the cast  although the miracles and coincidences may seem far fetched  the actors make you believe they are experiencing these new realities  maybe this is a subject we should explore more often ,1
especially if you love horrible movies  when i first started watching it  all i could say was  i hope there s a dance sequence in it   imagine my delight when not only did the two main characters dance  but the main ghost began break dancing as well  and on top of that  sherman hemsley sings the break dance song  not to mention the theme song   it makes me a little sad that he went broke because of this movie  but i ve never liked him as an actor and he really should have known better  not even the director would take credit for this movie  and you should check out some of the other films he directed   one note of warning  though  the writer seemed to really like jokes about the  um  male lower regions  for example  one of the characters discovers a book called  groins of the darker species   i am not kidding  and that  to me  is the most disturbing part of the film  other than that  find the most obscure video rental store in your town  get the movie  invite all your friends over  and laugh until you cry with ghost fever ,0
 hari om  is an indian greeting and the compelling title character of the film bearing this same name played by the wedding planner from monsoon wedding  greets you and takes you on a journey through the heart of southern india  there s no  bend it like beckham  backdrops and stereotypes  and only slight salutes to the music and dancing of bollywood  however  the soundtrack is well worth procuring   but rather  the feel that you are seeing the real india permeates the film through the use of dozens of local residents in each scene to augment the performance of the five professional actors  fortunately for us  hari om s companion is a young and beautiful french woman in search of a journey  with overtures of an  y tu mama tambien  trip toward self discovery  without the sex and fatal disease   this beautiful film calms and brings the philosophic mind  against the initial juxtaposition of the protagonists  all identify with traits of both and the cultural divide disappears as humanity steps in  most succinctly put  the movie s central theme   everyone has a love story  don t let yours pass by  teaches us a great deal about love on a number of levels  don t let this film pass you by ,1
my wife and i really had high hopes for this film  but it was a major disappointment  it was a native american version of mr  magoo  a pathetic father who fails at everything he tries e g  fishing  hunting  in an obvious way he subjects his family to his wild fantasies  his  visions  are not only ridiculous but in the process he lies to his son numerous times about various obvious things  words cannot express how bad this film is  the children and wife are very real which makes the film even sadder  i don t get the humor    unless you like laughing at other people making a fool of themselves  i don t get how this could have come up for awards  save your bucks  it s not worth the rental ,0
very slow  dull  enigmatic film  maybe the kind of film jean luc godard would have made had he been italian  certainly conveys how tedious  repetitious  joyless and empty a person s life can be  but i don t usually go to the cinema to find that out  the plot  such as it is  doesn t convince  why a gorgeous hotel receptionist  an exception to the dullness of the film  would be the slightest bit interested in a moody  chain smoking  silent loner who speaks in  deep  aphorisms baffles me  very difficult to feel any sympathy with the main character  one feels like shaking him by the throat and telling him to  snap out of it    his brother is a much more human character  the ending is inconclusive and puzzling  everyone in the cinema  when i saw the film  went out muttering about how they nearly fell asleep  of course  it shouldn t have to be a hollywood bruce willis style  shhot em up  and  crash bang  fiesta  but a little bit of energy and action would have made it a lot more thrilling  one of the best italian films ever   pleease   an art house  curiosity at best ,0
what a wonderful documentary   i sat down thinking this would be a rehash of the bitchy stories told in easy riders  raging bulls  but it is  in fact  a clear eyed  glorious celebration of a strange and twisted era that spawned some truly great movies  what struck me was the lack of bitterness apparent in the director interviews  given that now the movie business sucks in a large fashion   instead  folk like friedkin and coppola s eyes seem to positively glitter recalling their glory days  the footage of an audience coming out of a daytime screening of the exorcist was priceless   it was   traumatic   one guy says  a great epitaph for the late ted demme  a thrilling film  i just wish it was longer   i could have sat through a three hour cut of this ,1
although i can see the potentially redeeming qualities in this film by way of it s intrigue  i most certainly thought that the painfully long nature in the way the scene structure played out was too much to ask of most viewers  enormous holes in the screenplay such as the never explained  your father died today  comment by the mother made it even harder to try to make sense of these characters this won first place at cannes in      which is a shock considering  perhaps the french had been starved for film noir that year and were desperate for something as sadistic as this film  i understood the long scenes as a device to keep the viewer as uncomfortable as possible but when matched with the inability to relate to the main character it went too far for me and kept me at arms distance from the story altogether this is a film for only the most dedicated fan of film noir and one who expects no gratification from having watched a film once it s over  i loved movies such as  trainspotting  or  requiem for a dream    which were far more disturbing but at least gave the viewer something in the way of editing and pacing  to watch this teachers slow and painful silence scene after scene just became so redundant that i found it tedious   and i really wanted to like this film at every turn ,0
this isn t the video nasty night of the demon as there are more than one  actually  there is only one  but it multiplies after it inhabits suzanne  scream queen linnea quigley   she passes it on to goth girl angela  amelia kinkade  through a nice long kiss next  we see linnea showing us her quigleys in the bathroom  she shows a lot more as jay  lance fenton  thinks he is in for some fun soon  everything literally goes to hell as bodies drop one by one and are possessed  judy  cathy podewell  and max  philip tanzini  are the last two trying to escape  max isn t much help  leaving it to judy to figure a way out the makeup was absolutely fantastic  and the only thing that kept this from being even better was the extremely long build up to the action the old man  harold ayer  who appears in the beginning will be back and get his just desserts linnea quigley may be the scream queen  but cathy podewell definitely showed the greatest lungs in this film ,1
a fairly typical australian movie where the underdog saves the day inspite of himself  i guess there is no real reason to see this pic if you have seen  the castle  or  the dish   it still leaves you with a positive feeling at the end and it as good or better than most hollywood stuff ,1
this was a really cool movie  it just goes to prove that you don t need silly litle things like continuity and scripts to make a movie  it traverses continents in seconds  people get shot and nothing happens to them  swords set on fire  samuari fight on sinking galleons  david essex is the epitome of slimey villainy and john rhys davies is just the dude  i enjoyed this movie but i like s  t movies  this is the perfect example of a very s  t movie that just kicks ass  if you like battlefield earth you ll love this film  its swashbuckling  its fast  its silly  its samuaraitastic                it also looks as if it was made in     ,1
i ve seen this film literally over     times   it s absolutely jam packed with entertainment    powers boothe gives a stellar performance  as a fan of actors such as william shatner  impulse        and ron liebmann  up the academy       i never thought an actor could capture the  intensity  like shatner and liebmann in those roles  until i saw boothe as jim jones  as far as i m concerned  powers boothe is jim jones   this film captures his best performance   ,1
like many a child born in the      s  i grew up on the mel brooks films that weren t necessarily the  racier  ones like blazing saddles and history of the world part    i saw those  of course  though not as frequently as now   but the ones meant for the  whole family   spaceballs  and this film  i knew at the time i wasn t seeing great art  but just a campy  goofy  though always laugh worthy take on robin hood and or adventure movies  but calling it a family movie in quotes means that a  adults really can enjoy it as much as kids  if not more because of the little in jokes and silly vulgarities  and b  once a kid sees it  when he revisits it  as i have a few times  it s still as fresh but with some things not quite understood the first time around  it s a comedy that is not only filled with jokes at robin hood movies and other movies  godfather of course  as well as little mentions for other movies of modern times   but one that references brooks s own movies as well  this is a filmmaker who isn t above poking fun at even his own style basic story  robin hood  cary elwes in one of his best turns  returns home from the crusades to see things are in peril with king richard gone  and so goes forth to reclaim his land and to  naturally  rob the rich to feed the poor  along the way he meets achoo  dave chappelle   butts heads with prince john  richard lewis  and the sheriff  and of course still pines for the love of maid marian  this  of course  is the usual clothesline for brooks to let the comedy run off into the scenes  and while sometimes a joke may not work or might become stale on a repeat viewing  so much of it sticks that it s hard not to chuckle  it also helps that a couple of bits are some of the best in any brooksfilm  such as the godfather bit  dom delouise at his very best   brooks s own cameo as the rabbbi  lewis and chappelle s acting turns  and an endless slew of quotable lines and a couple of tongue in cheek songs  some of it is obvious  yes  some of it just takes right from the pages of blazing saddles  sure  but is it a good time for the right crowd  definitely  and for parents who grew up on the    s brooks work  it is a fantastic way to introduce the young ones to his work through this  even the suggestive sex jokes and such are not r rated  all in good fun  ,1
i have seen this movie and even though i kind of knew who the killer was from the beginning i still liked watching it  i would recommend it to other people  it comes on lifetime movie network quite a lot  and i am thinking since it s close to halloween they might play it more  so please be on the look out for it if you are interested in watching it  i believe that alicia silverstone played her part very well  i really like her as an actress and person  she seems so nice and down to earth  kevin dillon he s performance was so so for me  i am not trying to knock him or anything but i believe that his brother matt would have been able to pull this bad evil serial killer persona better  kevin just seems too sweet for me  but i think he did okay ,1
if you were ever sad for not being able to get a movie on dvd  it was probably  delirious  you were looking for  how often do you laugh when watching stand up comedy routines  i was too young to see richard pryor during his greatest time  and when i was old enough to see eddie murphy s  delirious  and  raw   not as funny  i never knew where eddie got a big part of his inspiration  now that i m older  and have seen both pryor and many of the comedians after murphy  i realize two things  everybody steals from eddie  while eddie lovingly borrowed from richard  that s the huge difference  eddie was original  funny  provocative  thoughtful   and more  he was something never before seen  he was all we ever needed  these days eddie murphy is boring and old   but once upon a time he was the king  and  delirious  was the greatest castle ever built  truly one of the funniest routines of all time ,1
scary movie          was a bad idea to begin with  the last film was a mediocre effort  put it next to this load  it s a comedy classic  whilst part two was filled with a lot of dated humor and cheap shots  at least it was funny  there s nothing funny about forced humor  jokes  pratfalls and sight gags are supposed to be naturally funny  hitting the viewer over the head with tired jokes is not cool  the humor in this film was caters to juvenile imbeciles who ll laugh at anything  when they catered to the junior high school crowd  any sense of self respect was tossed out the window  ring parodies are not funny  i have watched them in comedies since       they re so dated  michael jackson jokes are not cool either  what s even worse is making fun of two broken down has been  performers  whose best days were never the death of american cinema has been a slow one  films like this are the nails that are being pounded into it s coffin  whatever happened to real humor  i haven t laughed out loud in a movie theater in a long time  too many bad movies rot the brain  you want proof  go to your local mega chain video rental store and see what s on the shelves  this movie is bad  don t believe the hype  i would rather watch scary movie   in a continuous loop than to suffer through this poor excuse of a comedy ever again definitely not recommended  unless you have a handful of brain cells  ,0
we all know that some of the greatest movies of all time were based on books  while not particularly accurate adaptations  these movies were nonetheless excellent films  some great examples are the harry potter series  the lord of the rings trilogy  and  to a lesser extent  almost every disney film ever made  however  i must regretfully announce that a wrinkle in time is not one of those movies  not only does it fail to meet some of the most basic expectations of madeleine l engle s fan base  it manages to defy the standards of scriptwriting  acting  special effects and  ultimately  respect for the audience  mind you  i m not trying to be mean  on the contrary  i went into this affair with an open mind  i figured that a made for t v  movie would make up for its lack of razzle dazzle in its script  after all  the star wars spin off ewoks was decent  if a little silly  come to think of it  the original star wars was made on  a lunch money budget   and look where it took george lucas  however  from the first scene onward  disappointment started enveloping me as if i d gotten too close to the black thing while tessering  the same way greedo shooting first became the symbol of the star wars special edition of       a disaster of monumental proportions involving a disgruntled director making several hideous changes to a beloved classic   mrs  whatsit has officially become my personal symbol for the confusion and stupidity that is a wrinkle in time  the reason for this is the fact that she has been mutated beyond belief  aside from the slightly controversial decision of casting alfre woodard  star trek  first contact and radio  as our favorite star turned mentor  the filmmakers decided it appropriate to introduce her as a crow  that s right  a crow  moreover  the heavenly centaurion form of this greatly beloved character has been hacked at by what looks to be a demented eight year old  the majestic half man  half horse with wings has become a huge human head with a creepy smile mounted awkwardly on the bowlegged body of a horse that happens to be sporting a pair of wings in the middle  had i been five  this would have psychologically traumatized me for life  the worst part is the fact that when it spoke  it was shown from behind so as to avoid the responsibility to lip sync  resulting in a scene that was spent looking at the back of its head and seeing a single  unmoving cheek  thus rendering the piece of special effects less believable than e t having gotten the most painful part out of the way  i must go on to the tear inducing one  the characters  the acting  and the story  i  personally  had always imagined meg to look somewhat similar to moaning myrtle from the harry potter films  plain hair  glasses  and a figure most supermodels would find laughable  she was always a slightly anxious  humorously pessimistic math genius who quite simply could not have cared less about the imports and exports of nicaragua  in the film  she is an unpleasant know it all for whom i have no sympathy whatsoever  in fact  she makes me feel sorry for poor mr  jenkins  her school principal  who continuously has to deal with her  calvin  the kind  intelligent kid who everyone thinks is a jock has become a jock  the irony is horrible  as for the memorable happy medium  they took the pleasant old woman who liked to look at happy things and replaced her with a being who is  above gender  and likes to look at  funny  things  such as girls falling off of swings  the only three people i can think of who did a decent job are charles wallace  mrs  whatsit and the man with red eyes  nicknamed  the dude with red eyes  due to his complete reinvention as a character  the story is a mess  a good comparison to this aspect of the movie is harry potter and the prisoner of azkaban  which didn t do a good job of retelling the story found in the book  yet kept the sole of the original work  here  the sole of the book is having a pleasant chat with hades down in the underworld  apparently unaware that its body is being destroyed  as the dark lord complements the sole on how well it showed that truth has to be felt and not seen  the flat nosed wookies of ixchel  who replace the wondrous beings who hold aunt beast among their ranks  tear the spine up  as the god of the dead notes how subtle the terror of the earth like camazotz was  the torn pages are scattered in the sandstorm and lost in the darkness of the land of evil  i am very sorry that this film exists  i do not believe that the actors were genuinely bad  it s the way the characters are written that ruins it  a wrinkle in time deserved to be adapted by lawrence kasdan  directed by george lucas or steven spielberg  enhanced at industrial light and magic  scored by john williams  given its sound at skywalker sound  edited by thx and marketed by twentieth century fox  in its current state  the film is unworthy to be shown to self respecting people  even madeleine l engle thought it was bad  the book was good  the film was bad  and mrs  whatsit was ugly score          if i could  pros they got the names right  cons  it had horrible problems with the cliffs notes level of adaptation  script  acting and special effects  not to mention lack of evidence of ever having read the book  oh  and the main cover poster has a picture of the three main characters riding a flying horse over a castle  some might say that this symbolizes high adventure  i say it symbolizes the irresponsibility of the cover artist who didn t even bother to photoshop meg s arm on properly ,0
it s probably a year since i saw uzak  but it has left strong memories of the two main characters  jaded photographer mahmut and his naive cousin from the village yusuf it s a long film with very little dialogue and a quite limited plot  this has evidently annoyed a fair few viewers  but the film constructs such a painfully believable portrait of mahmut and yusuf that there s just as much emotional tension as in the paciest thriller just to be clear  there s no padding in this film    in the long pauses where no one speaks there as much happening in the characters  emotions  and in yours  watching them  as you could bear  go to see it awake and alert  and you ll be gripped rather than anaesthetised uzak rings true in so many ways  and that sincerity is probably its greatest accomplishment  people don t grapple with events and problems  so much as with each other  in fact  in the whole film  there s probably not one point where the main characters  mahmut  yusuf and mahmut s ex wife nazan  are not opposed much of it is true the world over  country cousin yusuf s perhaps wilfully naive expectation that a job on a ship will drop into his lap  mahmut s urbanised cynicism and unwillingness to sympathise with yusuf other truths are more specific to turkey  yusuf s incomprehension that mahmut might be tolerating his stay with gritted teeth  yusuf veering between macho ambition and wide eyed awkwardness when he tries to get to know a woman uzak is undoubtedly a pretty bleak film  and one ceylan s strengths is not to beat us over the head with the themes he explores  for me at least  i believed entirely in the behaviour of his characters  all the little failed attempts to connect and petty cruelties ring so true  and yet i didn t leave with a message that  the world is like that   but instead i got  this is how we sometimes treat each other  ,1
oh dear  what a horrid movie the production was so cheap and nasty    remember the shot from  the natural   where the lightning hits the tree  leaving a glowing stump  that roy hobbs makes a bat from   well the producers of this movie used that same scene to prefix a scene where a tree branch slammed into the house i wonder if they paid to use the footage from the natural  or did they just hope that no one who would watch the film would pick it up  then at the end where they were getting trying to get away in the truck  such over acting in the cabin  a really bad film  a really bad film ,0
some guys think that sniper is not good because of the action part of it was not good enough  well  if you regard it as an action movie  this view point could be quite true as the action part of this movive is not actually exciting  however  i think this is a psychological drama rather than an action one the movie mainly told us about the inside of two snipers who definitely had different personalities and different experiences  tomas beccket   who was a veteran and had    confirmed kills  looked as if he was cold hearted  however  after beccket showed his day dream of montana  we can clearly see his softness inside  it was the cruel war and his partners  sacrifice that made beccket become so called cold hearted millar  on the contrary  was a new comer  a green hand  and was even not qualified as a sniper  billy zane did quite well to show millar s hesitation and fear when he first tried to  put a bullet through one s heart  as what beccket said   what he thought about the actuall suicide mission was that it could be easily accomplished and then he could safely get back and receive the award these two guys were quite different in their personalities and i think that the movie had successfully showed the difference and the impact they had to each other due to the difference in their personalities  these two snipers quarreled  suspected each other and finally come to an understanding by the communication and by what they had done to help even to save the other sniper isn t a good action movie but a good psychological one ,1
the most die hard worshippers of john wayne will cringe when they watch the lawless frontier  even for a poverty row studio  this one is one stinkeroo unusual for a western we have a criminal who is a sex crime perpetrator  earl dwire plays a halfbreed white and indian who for reasons that are not explained  pretends he s a mexican  hokey accent and all  dwire sounds like the frito bandito of advertising fame back in the day he and his gang happen upon gabby hayes and his daughter sheila terry  they really don t have anything worth robbing  but dwire just wants an excuse to kidnap terry and have his way with her  she hears the dastardly fate she has in store and she and hayes flee the ranch  where they happen to meet john wayne who s on the trail of the bandits  they also run into one very stupid sheriff who believes wayne is one of the bandits  again for reasons i can t quite fathom it was a tough way to earn a living grinding out horse operas like these for the duke  fortunately better things were on the way ,0
unfortunately this is not one of those movies which at least make you laugh at their unbelievable stupidity  it has no entertainment value at all  it just plain sucks  i don t know where to start to explain how much this movie annoyed me  i think what really takes the cake is the unbearable soundtrack  it sounds as if someone took a simple beat and then  for the rest of it  let a   year old child run amok with a synthesizer and taped it  it s really that awful and as if that s not enough  there s not one scene in the movie without  music    noise   by the end of the movie  you re either deaf or already cut off your ears earlier  which would at least keep you from falling asleep  since there is nothing happening in the movie to keep your attention  just a lot of bad acting  a few cheap and unconvincing kills  no story at all  it just jumps from one scene to another and you as the viewer can try to make any sense of it  and in the last    minutes or so you can witness some of the worst  special effects  ever  it s extremely boring  do not watch this movie  you could do something much more entertaining like staring at a wall or reading the phone book  did i mention how much the soundtrack sucked ,0
this is a true story of an australian couple wha are charged with murder when their infant child disappears  meryl streep is excellent  as always  and manages to hold our interest even though she plays a character who isn t particularly likable the media frenzy that surrounded this case in australia is reminiscent of the sam sheppard murder case in ohio during the    s  these real life situations demonstrate that the media in fact can affect how a criminal case is handled  i well remember the cleveland plain dealer running a huge headline stating  why isn t sam sheppard in jail    the prosecutor eventually succumbed to this relentless pressure  and sheppard was tried and convicted  only after years in jail was he exonerated i love movies which tell a true story  do it in an interesting way  and make an important point in the process  this is one of those movies  other good movies which tell the story of innocent persons charged with crimes include  hurricane    the thin blue line   and  breaker morant   in particular  the latter is another australian film which is highly recommended     ,1
i enjoy b movies  i think bruce campbell is a very watchable actor  i love how he delivers his lines   evil dead   and  army of darkness  were great movies  i liked  running time   however  i don t know if i ll ever watch this movie again   and i bought it  now  after saying that  i bet the commentary tracks and special features will be worth watching  this movie just has far too many holes for me to actually enjoy  even as a cheapo movie  first off  ted raimi was annoying  just flat out annoying  there was nothing to his badly acted   written character that hasn t been done better a thousand times before  the directing sadly was sub par and the choice of some shots   yikes  i don t expect woody allen or james cameron here  but campbell did not deliver i did not purchase this thinking it was going to be an oscar movie like  annie hall   but still i m disappointed  i would have been happy with  mallrats  or  the rhino brothers   i got much less  by the end of the movie there were no scenes that popped out to me  no dialogue that resonated within me  even  hostel  had a classic line for petes sake  i do not recommend this movie ,0
there needs to be a      option for bilge like this  it was painful to watch  but strangely compelling all the same  compelling because it seemed unbelievable that a movie could actually suck this much  i kept thinking  it must get better   it got worse  and worse  how on earth were people conned into producing such a categorical piece of junk i ll never know  the most surprising thing of all though  is all these reviews i see of people actually loving the movie  yes  the acting was good  but the movie was very very very bad  worst movie ever ,0
steven seagal appears to be sleepwalking through a dreadful movie shot almost entirely in close up to disguise the complete lack of budget and resources  to pick on the technical flaws   silver f a   s and f   s take of from a carrier for an air strike  and miraculously become camouflaged f   s for the actual strike   would give this movie more credibility than it deserves  suffice it to say that the most interesting thing in the movie is the credit titles which fade on and then disappear in a lightning wipe  which presumably is available to all users of final cut pro  putting all your creativity into your own credit puts michael keusch in the same category as marcel mandu ,0
i bought this a year or more ago for     yep       left it on the shelf for ages  now watching dvds while holed up with a cold this is a haunting movie  brilliant performances by all involved  especially the  yo boy  about the only smiles you get in this movie  plot reminds me of perhaps my favourite movie ever  grosse pointe blank  but obviously that s lighthearted  this is heavy hearted as a psychologist  a clinical and forensic psychologist  a shiver went up my spine when the identity of the new contract was revealed  scary stuff  brilliant work all round pete,1
dennis patrick plays a man who accidentally kills his daughter s boyfriend and then reveals his secret at a local bar  joe  peter boyle   a bigot who is getting drunk there  at first takes it as a joke  but then the story is confirmed on the evening news  instead of calling the cops or the like  joe decides that  since the guy killed a hippie  they must be kindred spirits  he blackmails the man into becoming his pal  at first  the film seemed harsh and judgemental  but  as it revealed itself  it actually became quite a complex portrait of the current society  yes  i think it does exaggerate a bit  but in amusing ways that don t really detract from the power of its messages  susan sarandon debuted in this film  and it s a shock to see how pretty she was around     well worth seeing ,1
a movie about the cruelty of this world  i found it liberating  as only truth can be  it also contains some quite funny bits  some of the acting is extraordinary  see maria hofst tter for instance  the director has tried to depict life as realistically as possible  succeeding  coherently  the sex scenes are explicit and no more fake than those of a hard core movie  although i hardly understood a sentence  i found the vision of the movie in the original language with subtitles much more rewarding  because with the dubbing half the great work of the actors gets lost  the voice of the character played by maria hofst tter is particularly hard to duplicate by a dubber my favorite movie,1
i know many people have a special fondness for the alistair sim version of dickens  story  but for me  this      version is the one to beat  my wife and i own a copy of this film on vhs  and we watch it together every christmas eve  i often remark that we could watch it on halloween too  because it s a very creepy ghost story scott  typecast as scrooge  is shudderingly mean and nasty  making his transformation all the more miraculous and moving  i think it s up there with his performance in patton  the spirits are all effective  each one creepier than the last  watching the dark  floating  skeletal form of the spirit of christmas yet to come sends shivers down my spine every year  and what a supporting cast  david warner  in particular  is in top form as bob cratchit  as is susannah york as his wife  i seem to recall that this version sticks closer to the original story than most others  but i may be mistaken  as it s been several years since i read it  regardless  this is a terrific christmas classic ,1
i will not vote this movie as an awful one  mainly because i kind of like it  i was one of those summer days that i was so lame to do anything and decided do rent a movie in the stupid section of the videostore  besides that i didn t slept in the nigh before and the movie got me awake   let s just start the autopsy  ok  the movie haves a strange plot  first is isolation  there is an expedition  they get isolated in an island because there is no gas on the boat  something like that  there is not a single convincing performance on the actors part so far   the main problem starts after the isolation idea  the pov of a snake  then another     then another  then snakes that change  then false spooks  a lot of them  and when we believe the movie is going on a good way for a b flick keeping the suspense it fails  because after ten or eleven spooks we don t get carried away  the one scene that unmistifies all is the scene when we witness a drunk lesbian show watched by snakes that seem to dance  after this it s becoming not a horror adventure but a comedy driven movie  the adventure part is discarded also for me the problem in a movie is the third act  it is the one section that just drives the movie for a already guessed conclusion  or if it succeeds we don t noticed it  like a ninja smoke in our eyes  well    snake island haves a bad conclusion  it all comes to a  by the book  ending  with a confront  persecution and escape sequence  it was predictable in the moment i rented the dam copy  the other real problem is concept  concept is very important  it is the reason you believe in dinosaurs coming to life or a corpse full of stitches that just wants to live  the main concept about snakes that want revenge after decades on torture by the human civilization  well   hmmm  just doesen t glues on the wall  one thing you will enjoy  if you watch it with an opened mind  is the more b z sequences  naked lesbian girls  some amateur camera angles  the braindead homage with the grass cutter  the black dude doesen t die first  and thats all    if you want to see snakes  black dudes and comedy and you prefer bigger budgets go and see  snakes on a plane  hasta moviegoers,0
there is no way to put into words just how bad  how shapeless  paceless and laughless these  vice academy  films really are  you have to experience one for yourself  for the third time in a row  writer director rick sloane does not show even an ounce of writing or directing talent  there is nothing here that a person above the age of   will believe or laugh at  yet the  very brief  nudity and other  plot  elements make the films unsuitable for kids  which leads me to believe that they are really aimed at adults with the mental capabilities of   year olds  elizabeth kaitan makes a more than welcome replacement for linnea quigley   she is winningly bubbly and cute  and her wonderful big smile is about the only thing that can make a viewer smile as well  but watching her and the other girls in this film is like watching a bunch of flowers in a desert covered with horse manure     ,0
this is by far the worst movie i have ever seen  its been a few years since i saw it and nothing has come close since then and i doubt that there ever will be a movie produced that is as bad as this  it tries to make fun of a variety of different movies  for example  nell      and instead of funny its just pathetic  whatever you do  don t rent or by this garbage and if someone throws it at you    turn around and run the other way  ,0
 christmas in connecticut  is a gem of a christmas movie classic  while lesser known than some others    it is nonetheless a delightful way to spend an evening at holiday time  i watch it every year barbara stanwyck is perfectly cast as  elizabeth lane  the single  career girl  way before it was popular  stanwyck embodies the single girl on the rise  her nyc apartment  and her friendly  uncle  restaurateur around the corner typify the single girl in the city existence  she can t cook yet she writes a homemaking column for a magazine dennis morgan is also perfectly cast as our wartime hero  jefferson jones  who wants to meet the amazing elizabeth lane  after being lost at sea  all he wants is to spend christmas in a  real  home  which sets up the delightful  madcap story that evolves  it is fun from beginning to end  we should all have an uncle felix too ,1
